designation,full_name,close_approach_date,distance_au,dist_km,dist_lunar,distance_min_au,distance_max_au,velocity_km_s,v_rel_kmh,velocity_infinity_km_s,absolute_magnitude,is_future
2024 CK8,       (2024 CK8),2024-03-04 10:18,0.0177744187765692,2659015.0,6.92,0.0177594259087061,0.0177894113168508,4.83474643681932,17405.0,4.80364055019151,25.29,False
2024 EA,       (2024 EA),2024-03-04 15:26,0.0354370059770897,5301301.0,13.79,0.0354259717591135,0.0354480401885898,12.6368409814386,45493.0,12.6308895820859,22.61,False
2024 EN2,       (2024 EN2),2024-03-04 15:49,0.0050867910640648,760973.0,1.98,0.0050513476021717,0.0051222329324113,17.9247649323467,64529.0,17.8955187332597,26.54,False
2024 EZ,       (2024 EZ),2024-03-04 17:54,0.0207621301770194,3105970.0,8.08,0.0207403931652304,0.020783867031561,8.63317403581617,31079.0,8.61829604338242,24.32,False
2026 FP1,       (2026 FP1),2024-03-05 18:50,0.013965239143063,2089170.0,5.43,0.0071150225477821,0.0211262675409267,5.59995174686039,20160.0,5.56577687402849,28.612,False
2024 EW3,       (2024 EW3),2024-03-05 21:12,0.0070119897628165,1048979.0,2.73,0.0069918068548587,0.0070321670956779,3.37430538444363,12147.0,3.25974826094971,28.41,False
2024 EM3,       (2024 EM3),2024-03-05 22:58,0.0194259104659426,2906075.0,7.56,0.0192945471154466,0.0195572676963797,8.96842158939639,32286.0,8.95311474269563,26.43,False
2024 FH,       (2024 FH),2024-03-06 02:25,0.0590712667601628,8836936.0,22.99,0.0582422195469604,0.0599003106814697,19.925614826652,71732.0,19.9233509695313,23.72,False
2024 EC1,       (2024 EC1),2024-03-06 21:18,0.079526645132446,11897017.0,30.95,0.0787586237401981,0.080294663808412,19.1179157794394,68824.0,19.1161631945712,23.38,False
2024 EH,       (2024 EH),2024-03-07 01:56,0.0033835759475366,506176.0,1.32,0.0033805301524197,0.0033866216484434,9.49223075256433,34172.0,9.40890513926248,27.2,False
2024 DV1,       (2024 DV1),2024-03-07 02:03,0.0699627016142769,10466271.0,27.23,0.0699618586119718,0.0699635446166576,17.4368768036515,62773.0,17.4346925438742,20.27,False
2025 DB7,       (2025 DB7),2024-03-07 05:53,0.0525995194721511,7868776.0,20.47,0.0518809922573269,0.0533182500489277,4.69197524433374,16891.0,4.68116649633988,27.28,False
2024 EH4,       (2024 EH4),2024-03-07 09:49,0.0848224957378024,12689265.0,33.01,0.0838536199337273,0.0857913676194476,18.6098747299017,66996.0,18.6081867100203,23.81,False
2024 ET3,       (2024 ET3),2024-03-07 17:16,0.0053794132605554,804749.0,2.09,0.0053352301844217,0.0054235864216188,8.05887457218963,29012.0,7.9971769124296,28.39,False
2021 EY1,       (2021 EY1),2024-03-07 21:40,0.090272424591162,13504563.0,35.13,0.0706436126871417,0.109942485962157,17.4641916832565,62871.0,17.4625015156415,26.68,False
2024 EJ2,       (2024 EJ2),2024-03-08 01:50,0.0037284321611438,557766.0,1.45,0.0037228346130981,0.0037340295991172,14.8049488936551,53298.0,14.7565997345181,26.43,False
2024 ET1,       (2024 ET1),2024-03-08 03:54,0.0064609303577971,966541.0,2.51,0.0064477612114481,0.006474099199807,12.0053198341778,43219.0,11.9709192171286,28.54,False
2024 DW1,       (2024 DW1),2024-03-08 05:44,0.0269363819181573,4029625.0,10.48,0.0269233815560155,0.0269493822739202,19.8735398937534,71545.0,19.868561923928,23.87,False
2024 EY1,       (2024 EY1),2024-03-08 13:57,0.0153948872985857,2303042.0,5.99,0.015355449173773,0.0154343242241903,7.66022838525339,27577.0,7.63760091367584,28.32,False
2024 EZ1,       (2024 EZ1),2024-03-08 17:04,0.0173100292101951,2589544.0,6.74,0.0172638755898017,0.017356180901993,6.28514926308652,22627.0,6.26061078776149,26.95,False
2024 EO,       (2024 EO),2024-03-09 01:06,0.0092644941681183,1385949.0,3.61,0.0092260201331691,0.0093029677067635,19.1744640557815,69028.0,19.1594590083243,26.36,False
2024 EG,       (2024 EG),2024-03-09 09:02,0.0215524209665346,3224196.0,8.39,0.0214389707164406,0.0216658704158627,19.200414659419,69121.0,19.1939747682843,24.54,False
2024 EB3,       (2024 EB3),2024-03-09 12:07,0.0318598635140511,4766168.0,12.4,0.0317288841827881,0.0319908422716525,17.739501888302,63862.0,17.7347868552129,24.54,False
2024 EQ1,       (2024 EQ1),2024-03-09 12:07,0.0168437673587163,2519792.0,6.56,0.01679599711255,0.0168915373129883,17.1407481311451,61707.0,17.1315168854395,25.12,False
2008 EM,       (2008 EM),2024-03-09 12:23,0.0931179065990058,13930241.0,36.24,0.0931163723779109,0.0931194408221015,13.7987996308122,49676.0,13.7967258135715,24.68,False
2024 ES3,       (2024 ES3),2024-03-09 14:31,0.0584260961762045,8740420.0,22.74,0.0582851946176776,0.0585669966662778,7.61428750921715,27411.0,7.60829584975281,24.79,False
2024 CL2,       (2024 CL2),2024-03-09 20:09,0.0526870750093991,7881874.0,20.5,0.0525433099546017,0.0528308383300938,6.78242485869551,24417.0,6.77496445727396,23.89,False
2024 FQ2,       (2024 FQ2),2024-03-10 04:56,0.0528394856035547,7904675.0,20.56,0.0525661847363693,0.0531127845056949,12.0387287491385,43339.0,12.0345393791389,25.72,False
2024 FQ1,       (2024 FQ1),2024-03-10 12:52,0.0407858945521907,6101483.0,15.87,0.0400300093570036,0.041541760262795,14.146169149836,50926.0,14.1415502938178,25.18,False
2024 EJ3,       (2024 EJ3),2024-03-10 14:15,0.0066161668463056,989764.0,2.57,0.0066049613926352,0.0066273721401931,13.7931526050099,49655.0,13.7639243589642,26.77,False
2024 FC1,       (2024 FC1),2024-03-10 14:58,0.0022329138434315,334039.0,0.87,0.0022301507160666,0.0022356765300075,5.71778515433559,20584.0,5.50513559348901,27.66,False
2024 EA2,       (2024 EA2),2024-03-10 15:04,0.0142005359823515,2124370.0,5.53,0.0141026155189386,0.0142984523010043,11.0082050377685,39630.0,10.9911470528778,27.48,False
2024 FR2,       (2024 FR2),2024-03-10 16:37,0.0296422886605892,4434423.0,11.54,0.029288564991596,0.0299990426830235,4.79631071725055,17267.0,4.77753293539739,26.04,False
2024 FZ2,       (2024 FZ2),2024-03-10 17:34,0.0483706544882969,7236147.0,18.82,0.0483701929168526,0.048371116061105,11.4938081720301,41378.0,11.4890146246959,22.41,False
2024 EE2,       (2024 EE2),2024-03-10 21:15,0.0355703281900434,5321245.0,13.84,0.0351601114677259,0.0359805409003747,18.6955022742594,67304.0,18.6914951400132,24.91,False
2024 FP1,       (2024 FP1),2024-03-11 03:13,0.0529025972588362,7914116.0,20.59,0.0527614979900491,0.0530436944352682,6.01836681123977,21666.0,6.00999230959506,25.3,False
2024 CU6,       (2024 CU6),2024-03-11 03:50,0.0544039989036307,8138722.0,21.17,0.053850584806773,0.0549573480553469,4.15100224223771,14944.0,4.13918687862921,26.29,False
2024 ER3,       (2024 ER3),2024-03-11 04:18,0.0312204315464444,4670510.0,12.15,0.0309874719971187,0.0314533886766135,15.7066896655956,56544.0,15.7012551113008,25.56,False
2024 DA1,       (2024 DA1),2024-03-11 07:38,0.0240379778847278,3596030.0,9.35,0.0240066417719133,0.0240693138147371,9.94622517467679,35806.0,9.93507453842487,24.56,False
2024 EL3,       (2024 EL3),2024-03-11 10:31,0.0002417826671278,36170.0,0.09,0.0002409120509517,0.0002426536438977,13.7108784350412,49359.0,12.8820768260019,28.77,False
2024 EN4,       (2024 EN4),2024-03-11 12:53,0.086579899127033,12952169.0,33.69,0.0857043390176069,0.0874554528151302,12.7228630710253,45802.0,12.7204439827424,24.48,False
2005 EO30,       (2005 EO30),2024-03-11 14:14,0.0613749225641216,9181558.0,23.89,0.0613742290856082,0.0613756160429002,7.69112945854051,27688.0,7.68548281032958,23.01,False
2026 EL1,       (2026 EL1),2024-03-11 16:48,0.0409876259464955,6131662.0,15.95,0.0224148198685043,0.0595641890082994,14.6033071556242,52572.0,14.5988549564911,28.08,False
2024 EX3,       (2024 EX3),2024-03-11 16:55,0.0078520441478654,1174649.0,3.06,0.0078443918901435,0.0078596960205593,5.17467139422245,18629.0,5.108674243472,28.15,False
2024 FM,       (2024 FM),2024-03-11 18:51,0.0110402360755622,1651596.0,4.3,0.0109151109845178,0.0111653564824776,8.68153861763905,31254.0,8.65369444566102,27.81,False
2018 GY,       (2018 GY),2024-03-12 01:11,0.0996579257809419,14908613.0,38.78,0.0996566629194908,0.0996591886424156,12.8141695661229,46131.0,12.8120829363122,24.83,False
2024 EG2,       (2024 EG2),2024-03-12 02:11,0.0042912387630324,641960.0,1.67,0.00428676587305,0.0042957116230837,19.5754152571715,70471.0,19.5436705755304,25.94,False
673675,673675 (2015 FM34),2024-03-12 02:35,0.0496255247145542,7423873.0,19.31,0.0496252239282436,0.0496258255008874,11.0657293469882,39837.0,11.060876211156,22.5,False
2024 EG4,       (2024 EG4),2024-03-12 06:59,0.0223254790152656,3339844.0,8.69,0.0222931099383741,0.0223578479550774,12.7267288463449,45816.0,12.7173477224256,24.68,False
2025 EK4,       (2025 EK4),2024-03-12 08:51,0.0823030624380571,12312363.0,32.03,0.0823027157550462,0.0823034091214281,11.9985353586152,43195.0,11.9958368925251,24.01,False
2024 FM3,       (2024 FM3),2024-03-12 21:46,0.0759348136006401,11359686.0,29.55,0.0758507658973401,0.076018861199328,10.3082356394517,37110.0,10.3048310965442,22.57,False
2024 EC3,       (2024 EC3),2024-03-13 07:22,0.0058783521028962,879389.0,2.29,0.005869974511096,0.0058867293189461,7.22478370179097,26009.0,7.16177072982791,28.61,False
2024 EL1,       (2024 EL1),2024-03-13 13:10,0.0217911399669732,3259908.0,8.48,0.021731660433699,0.0218506182230154,7.88023976880566,28369.0,7.86470799066926,26.48,False
2024 EJ4,       (2024 EJ4),2024-03-13 17:22,0.0001754415705973,26246.0,0.07,0.0001753729106191,0.0001755102252168,8.68493760631129,31266.0,6.7121972328449,29.38,False
2026 ET,       (2026 ET),2024-03-13 22:00,0.0510963757808125,7643909.0,19.89,0.0114159100965921,0.123036859174025,21.0334407767328,75720.0,21.0309614284723,23.89,False
2024 FO,       (2024 FO),2024-03-14 05:49,0.0140981105106896,2109047.0,5.49,0.0140333672066929,0.0141628521018185,11.480734307325,41331.0,11.4642605191331,25.52,False
2024 EH3,       (2024 EH3),2024-03-14 16:16,0.0166800940675647,2495307.0,6.49,0.016659911569939,0.0167002764129824,10.1451232432054,36522.0,10.1293655026622,25.51,False
2024 EK3,       (2024 EK3),2024-03-15 03:15,0.0041593920715901,622236.0,1.62,0.0041544503400629,0.0041643334813825,6.84454092499636,24640.0,6.75030025730817,28.95,False
2020 FU,       (2020 FU),2024-03-15 21:29,0.0380893802090608,5698090.0,14.82,0.0311813774865479,0.113378526284476,15.4865567999328,55752.0,15.4820391046823,26.4,False
2024 EK4,       (2024 EK4),2024-03-16 00:35,0.0268811099452129,4021357.0,10.46,0.0267947587967878,0.0269674555307052,4.33745786952839,15615.0,4.31454505192605,27.73,False
2024 CJ8,       (2024 CJ8),2024-03-16 01:25,0.0441716012833641,6607977.0,17.19,0.0439941020215436,0.0443490993696804,12.0679326145933,43445.0,12.062933117664,23.3,False
2024 FV1,       (2024 FV1),2024-03-16 02:10,0.0051950174554056,777164.0,2.02,0.0051624662125798,0.0052275666877942,14.3844817247961,51784.0,14.3487815461615,27.62,False
2024 EQ,       (2024 EQ),2024-03-16 06:31,0.0177447222997754,2654573.0,6.91,0.0176850937046135,0.0178043498416522,10.6879200602906,38477.0,10.6738616675371,26.01,False
2024 FV,       (2024 FV),2024-03-16 08:11,0.0499556763790918,7473263.0,19.44,0.0496994385156362,0.0502119081968955,6.83516218978585,24607.0,6.82735442348117,25.69,False
2024 EK,       (2024 EK),2024-03-16 15:29,0.017863831148707,2672391.0,6.95,0.0178192394041767,0.0179084217470955,7.61421340129839,27411.0,7.59459911811968,26.77,False
2024 EX2,       (2024 EX2),2024-03-16 16:03,0.0149507967052454,2236607.0,5.82,0.0149106557845745,0.01499093569464,6.15415364729146,22155.0,6.12512644962482,26.37,False
2024 FD,       (2024 FD),2024-03-16 21:54,0.0052795777286042,789814.0,2.05,0.0052733393714318,0.0052858159438673,10.2227619109469,36802.0,10.1732741970161,27.09,False
2024 ER4,       (2024 ER4),2024-03-17 09:14,0.0010821810585964,161892.0,0.42,0.0010813290744606,0.0010830329665399,8.29989426397798,29880.0,7.99774770585686,27.35,False
2026 FF,       (2026 FF),2024-03-17 12:03,0.0938221164456066,14035589.0,36.51,0.0901057153275761,0.0975385612452741,11.6432894428934,41916.0,11.6408500770749,26.0,False
2004 FK2,       (2004 FK2),2024-03-17 23:18,0.0616253483108845,9219021.0,23.98,0.061624924087799,0.0616257725345655,7.64359774846189,27517.0,7.63793905805659,24.34,False
2024 FW1,       (2024 FW1),2024-03-17 23:22,0.0102889527374204,1539205.0,4.0,0.0102736460307038,0.0103042584695778,4.99049845943862,17966.0,4.93833420690153,28.32,False
2024 EP3,       (2024 EP3),2024-03-17 23:30,0.0282883601154818,4231878.0,11.01,0.0281930065461414,0.0283837121752815,8.94500236763844,32202.0,8.93446626548278,24.73,False
2024 FJ1,       (2024 FJ1),2024-03-18 02:29,0.0809021515986943,12102790.0,31.48,0.0783216529383031,0.0834825958225295,13.1305099568978,47270.0,13.1280014680303,25.49,False
2024 FR4,       (2024 FR4),2024-03-18 03:25,0.035252495822944,5273698.0,13.72,0.0350010320911161,0.0355039551980107,11.004843327253,39617.0,10.9979730508746,25.86,False
2024 EW,       (2024 EW),2024-03-18 08:05,0.083145823983927,12438438.0,32.36,0.0831452586571809,0.0831463894234093,2.13396778880713,7682.0,2.11889754495023,25.59,False
2024 ED3,       (2024 ED3),2024-03-18 08:37,0.0089948339149202,1345608.0,3.5,0.0089903401442068,0.0089993276579836,9.94786770452985,35812.0,9.91804543633989,25.33,False
2024 EN3,       (2024 EN3),2024-03-18 12:51,0.0143057659104191,2140112.0,5.57,0.0142770635720345,0.0143344671866134,6.35344045581837,22872.0,6.32405735033922,26.83,False
2024 FX2,       (2024 FX2),2024-03-18 13:08,0.0832919376305194,12460297.0,32.41,0.083198498053664,0.0833853770707627,8.82179376196124,31758.0,8.81816681021931,23.36,False
2024 FS4,       (2024 FS4),2024-03-18 13:24,0.0465942124300727,6970395.0,18.13,0.0462901166562107,0.0468983029734348,9.29147294417183,33449.0,9.28531636141432,25.91,False
2024 EN,       (2024 EN),2024-03-18 18:34,0.0099383823489921,1486761.0,3.87,0.0099382187936152,0.0099385459043583,11.9748978536166,43110.0,11.9524883936226,24.44,False
2020 FD,       (2020 FD),2024-03-18 19:11,0.0116151340851188,1737599.0,4.52,9.09059990259353e-05,0.0258168892715747,15.0839820748682,54302.0,15.0687663999907,27.67,False
2024 BD7,       (2024 BD7),2024-03-19 06:13,0.0481807598802837,7207739.0,18.75,0.0481804259819835,0.0481810937786085,10.1409884764398,36508.0,10.135533721555,22.07,False
2024 FY1,       (2024 FY1),2024-03-19 13:18,0.005240832018989,784017.0,2.04,0.0052334597438584,0.0052482041006572,10.3075673918194,37107.0,10.2581250792981,26.36,False
2024 FO1,       (2024 FO1),2024-03-20 01:19,0.0153523080474827,2296673.0,5.97,0.0153083290262592,0.0153962866694692,14.8083779780967,53310.0,14.7966532399268,26.64,False
2024 GC,       (2024 GC),2024-03-20 01:34,0.0771661553886019,11543893.0,30.03,0.0769527216063277,0.0773795873449411,6.63724767648393,23894.0,6.63204331119867,24.91,False
2024 EQ3,       (2024 EQ3),2024-03-20 05:35,0.0307993137886953,4607512.0,11.99,0.0304661989432402,0.0311324172738145,10.8202436839036,38953.0,10.8122454367887,27.01,False
2024 EZ3,       (2024 EZ3),2024-03-20 14:44,0.029680313308461,4440112.0,11.55,0.0296102019483927,0.0297504229191876,5.84468483319853,21041.0,5.82930489591415,25.8,False
2024 EY3,       (2024 EY3),2024-03-20 18:51,0.0305932771068887,4576689.0,11.91,0.0304254269310031,0.0307611249064539,11.6181304842467,41825.0,11.6106317099149,24.56,False
2024 FD1,       (2024 FD1),2024-03-20 20:00,0.0073214694372584,1095276.0,2.85,0.0072962507953643,0.0073466830932304,5.083201791257,18300.0,5.01109636136317,29.42,False
2025 FR7,       (2025 FR7),2024-03-20 21:27,0.0421994766358151,6312952.0,16.42,0.0401904925903795,0.063071027444456,17.1226443988302,61642.0,17.1189564810781,25.09,False
2024 FC4,       (2024 FC4),2024-03-21 03:27,0.0128312266884853,1919524.0,4.99,0.0127346640843568,0.0129277848191289,10.8987152219395,39235.0,10.8796452966347,25.09,False
2024 GS,       (2024 GS),2024-03-21 05:22,0.0304038869580062,4548357.0,11.83,0.0300578256586614,0.0307499319947118,9.35591010066001,33681.0,9.34653847842769,26.64,False
2024 CZ7,       (2024 CZ7),2024-03-21 17:32,0.0873461904258844,13066804.0,33.99,0.0872988220198636,0.0873935587111104,5.09159991439722,18330.0,5.08560518121947,23.03,False
2024 FN2,       (2024 FN2),2024-03-21 20:46,0.0253863678313265,3797747.0,9.88,0.0252137385171248,0.0255589876223238,6.90590414709988,24861.0,6.89068921845964,25.82,False
2023 RK44,       (2023 RK44),2024-03-22 05:17,0.0841168521169571,12583702.0,32.74,0.0841149486783693,0.0841187555562574,3.73715089394328,13454.0,3.72866530388731,23.68,False
2025 FN7,       (2025 FN7),2024-03-22 08:06,0.0344154134714822,5148473.0,13.39,0.0330990668280629,0.035731761951484,8.47534376206455,30511.0,8.46620397080506,30.73,False
2026 AJ,       (2026 AJ),2024-03-22 09:43,0.081529808892901,12196686.0,31.73,0.0730241118903525,0.0909481836594208,7.31532380728267,26335.0,7.31085496476085,27.21,False
2024 FD5,       (2024 FD5),2024-03-22 13:26,0.0166768057589497,2494815.0,6.49,0.0165606474140018,0.0167929626186263,17.9190162397921,64508.0,17.9100977069919,25.83,False
2004 FH,       (2004 FH),2024-03-22 14:16,0.0930056318363045,13913444.0,36.2,0.0930016193931504,0.093009644279834,9.95551407789748,35840.0,9.95263600228872,26.41,False
2024 FS5,       (2024 FS5),2024-03-22 16:09,0.0389801451310383,5831347.0,15.17,0.038665171601941,0.0392951176039228,25.026857139249,90097.0,25.0241257330519,24.75,False
2024 FK1,       (2024 FK1),2024-03-22 17:32,0.0068756533184575,1028583.0,2.68,0.0068687929259263,0.0068825135199462,7.50602018592765,27022.0,7.45421299808953,26.14,False
2024 EU4,       (2024 EU4),2024-03-23 12:53,0.0484268833304699,7244559.0,18.85,0.0484101687360821,0.0484435979244283,28.3000057690752,101880.0,28.2980615095652,22.11,False
2024 EL4,       (2024 EL4),2024-03-23 20:42,0.0377361433799401,5645247.0,14.69,0.0377075482157886,0.0377647385004827,11.8014863342645,42485.0,11.7955018288472,24.84,False
2017 UQ7,       (2017 UQ7),2024-03-23 23:14,0.0711093858652072,10637813.0,27.67,0.0702067820734731,0.0833238110859518,13.7000376478967,49320.0,13.6973023349218,25.25,False
2017 FV101,       (2017 FV101),2024-03-24 05:17,0.0711412636593719,10642582.0,27.69,0.0441199821280758,0.357938770209833,16.1200835617596,58032.0,16.1177599969316,25.1,False
2019 EU1,       (2019 EU1),2024-03-24 12:37,0.0637940330085294,9543452.0,24.83,0.0257574542308099,0.104424922055279,8.16204165612683,29383.0,8.15692283803539,25.6,False
2024 EC4,       (2024 EC4),2024-03-24 15:47,0.0497933786446263,7448983.0,19.38,0.0492477024302257,0.0503389760925063,4.03409181125836,14523.0,4.02080530613845,25.71,False
264993,264993 (2003 DX10),2024-03-24 17:16,0.0596496132419053,8923455.0,23.21,0.0596494715531714,0.0596497549306391,12.5775307403716,45279.0,12.5739787591144,20.44,False
2024 GO6,       (2024 GO6),2024-03-24 22:09,0.0608941267205781,9109632.0,23.7,0.0602231582279942,0.0615650706052064,6.92460654434535,24929.0,6.91828475329593,24.35,False
2019 CJ,       (2019 CJ),2024-03-24 22:47,0.0319132090430836,4774148.0,12.42,0.0319130814370313,0.0319133366492048,4.35906571491349,15693.0,4.33986993520581,25.33,False
741232,741232 (2005 TU50),2024-03-25 01:15,0.0721611256309115,10795151.0,28.08,0.0721609407958039,0.0721613104660683,20.9362971465778,75371.0,20.9345334353589,21.47,False
2024 FH5,       (2024 FH5),2024-03-25 01:39,0.0685141434146382,10249570.0,26.66,0.0680363907330733,0.068991897694016,9.54023279528906,34345.0,9.53615555821151,25.09,False
2024 FH4,       (2024 FH4),2024-03-25 02:18,0.0384328087981196,5749466.0,14.96,0.0382515284530093,0.0386140877847738,13.1864271291969,47471.0,13.1811685345276,25.84,False
2021 CF6,       (2021 CF6),2024-03-25 07:06,0.0372877818422407,5578173.0,14.51,0.0372875139880308,0.0372880496966478,8.29781914022332,29872.0,8.28920310677409,23.79,False
2024 GD,       (2024 GD),2024-03-26 02:00,0.0021216413730853,317393.0,0.83,0.002120022095622,0.0021232606520393,11.4570013624973,41245.0,11.3468570590716,24.95,False
2010 TW54,       (2010 TW54),2024-03-26 11:53,0.0785748841231744,11754635.0,30.58,0.0584107526605419,0.0988041131738856,10.0491113096835,36177.0,10.0457363088375,27.6,False
2024 FO3,       (2024 FO3),2024-03-26 12:36,0.0009127720628842,136549.0,0.36,0.0009116247712326,0.0009139193266964,10.4362850296737,37571.0,10.1527253078607,27.77,False
2024 FA3,       (2024 FA3),2024-03-26 14:29,0.0238656323680302,3570248.0,9.29,0.0237977342360962,0.0239335285418228,6.63198552481017,23875.0,6.61512977447994,26.16,False
2023 HM4,       (2023 HM4),2024-03-26 15:01,0.0905260814555593,13542509.0,35.23,0.0905211540923756,0.0905310088161959,3.56079451428795,12819.0,3.55251896780596,27.69,False
2024 ES5,       (2024 ES5),2024-03-27 03:00,0.0047935971355943,717112.0,1.87,0.0047866138655212,0.004800580183809,10.1026339528137,36369.0,10.0474638667388,25.42,False
2024 EA3,       (2024 EA3),2024-03-27 08:16,0.0209927503689757,3140471.0,8.17,0.020972202308169,0.0210132983410176,10.7614187125946,38741.0,10.7496179065782,24.39,False
2024 GP,       (2024 GP),2024-03-27 13:22,0.0412980429113943,6178099.0,16.07,0.041206532647014,0.0413895528518635,12.3056816477178,44300.0,12.3004375622935,23.34,False
2024 GL1,       (2024 GL1),2024-03-27 18:14,0.0369178718063532,5522835.0,14.37,0.0368605360797506,0.036975206589384,5.11414842583376,18411.0,5.10001645179054,25.48,False
2024 EO4,       (2024 EO4),2024-03-27 18:20,0.0336309967694114,5031126.0,13.09,0.03312343145033,0.034138551262376,14.9475357816995,53811.0,14.9422345103344,24.78,False
2024 TL10,       (2024 TL10),2024-03-28 00:57,0.0913321592997613,13663097.0,35.54,0.0913309940010435,0.0913333245985778,4.3081756619119,15509.0,4.30139867031604,24.65,False
2024 EO3,       (2024 EO3),2024-03-28 06:46,0.0257314994811097,3849378.0,10.01,0.0256628068688533,0.0258001915116359,11.4341502743588,41163.0,11.4250905401937,24.8,False
2024 FN1,       (2024 FN1),2024-03-28 09:35,0.0410573535673942,6142093.0,15.98,0.0408937640174883,0.0412209392726178,6.59661103799625,23748.0,6.5867658337015,26.1,False
2024 FK5,       (2024 FK5),2024-03-28 13:47,0.0107251929140421,1604466.0,4.17,0.0107070518734828,0.0107433335997574,9.28616677258023,33430.0,9.25937523062842,27.27,False
2024 ES4,       (2024 ES4),2024-03-28 18:36,0.0454524614058645,6799591.0,17.69,0.0454331464354976,0.0454717763066245,5.13158511488039,18474.0,5.12014876003877,25.82,False
2010 GD35,       (2010 GD35),2024-03-28 20:36,0.0590350915582077,8831524.0,22.97,0.0590341410241179,0.0590360420923111,13.1305132432132,47270.0,13.1270754696309,24.62,False
2024 FB1,       (2024 FB1),2024-03-29 02:46,0.0194390108950631,2908035.0,7.57,0.0193517137488462,0.0195263068018772,13.1727070480866,47422.0,13.1622974300818,25.23,False
2024 GB1,       (2024 GB1),2024-03-29 03:06,0.0768868136207604,11502104.0,29.92,0.0751842592678525,0.0785893220775293,4.33568609163958,15608.0,4.32768584217125,26.64,False
2024 JA7,       (2024 JA7),2024-03-29 03:35,0.0472102809245833,7062558.0,18.37,0.0466667316830397,0.0477537453195893,4.32843732628501,15582.0,4.31537861689613,25.76,False
2024 GH,       (2024 GH),2024-03-29 07:13,0.0366200516062371,5478282.0,14.25,0.0364960703238601,0.0367440315704311,9.67567753834785,34832.0,9.66815471466496,26.17,False
2024 FK,       (2024 FK),2024-03-29 17:42,0.0080284135588023,1201034.0,3.12,0.0079959303190866,0.0080608963248288,19.1498065557293,68939.0,19.1324679215373,25.11,False
2024 ED4,       (2024 ED4),2024-03-29 20:03,0.037175744812842,5561412.0,14.47,0.0368529273676445,0.0374985489477401,7.80125246678815,28085.0,7.79205974112428,26.44,False
2023 RO49,       (2023 RO49),2024-03-29 21:05,0.0362215780456083,5418671.0,14.1,0.0362207398013997,0.0362224162899076,4.29460361967459,15461.0,4.27744072345321,24.41,False
2015 MB54,       (2015 MB54),2024-03-30 01:59,0.0298463216997708,4464946.0,11.62,0.0298461967284281,0.0298464466711169,3.83281244884104,13798.0,3.80944939428478,23.99,False
2024 GC1,       (2024 GC1),2024-03-30 05:20,0.0968860803252331,14493951.0,37.71,0.0943783657173019,0.0993938530212515,13.4353853384089,48367.0,13.4333382625791,25.0,False
2020 DC,       (2020 DC),2024-03-30 09:23,0.0660010579024212,9873618.0,25.69,0.0660008243957046,0.0660012914091377,6.89510952326591,24822.0,6.88925212442415,26.73,False
2024 DQ,       (2024 DQ),2024-03-30 17:00,0.016448720080613,2460693.0,6.4,0.0163984745746157,0.0164989538530542,2.87627810894431,10355.0,2.81939739961525,24.87,False
2023 UA9,       (2023 UA9),2024-03-31 06:30,0.0891887329621911,13342445.0,34.71,0.0891885464536378,0.0891889194714998,2.34626385757404,8447.0,2.33349627235875,25.0,False
2024 GZ1,       (2024 GZ1),2024-03-31 07:35,0.025866759699042,3869612.0,10.07,0.0254895720624495,0.0262439325832874,12.1014003919557,43565.0,12.0928853357548,26.88,False
2024 GL,       (2024 GL),2024-03-31 14:21,0.0121712279605829,1820790.0,4.74,0.0121343864739075,0.0122080691090323,16.966457548728,61079.0,16.9535497549343,24.91,False
2024 FQ5,       (2024 FQ5),2024-03-31 15:32,0.0002180318855077,32617.0,0.08,0.0002177088105455,0.000218355012333,8.58035950176025,30889.0,7.01294370936667,30.98,False
2024 GY3,       (2024 GY3),2024-04-01 05:19,0.0349008035422671,5221086.0,13.58,0.0348920560146452,0.0349095510699188,29.1996177423158,105119.0,29.1970030583142,23.8,False
2024 RA16,       (2024 RA16),2024-04-01 09:32,0.0534623301336367,7997851.0,20.81,0.0533485925989163,0.0535756372312543,0.604628637299493,2177.0,0.515653858082298,28.81,False
2024 FQ3,       (2024 FQ3),2024-04-01 16:23,0.0048169809815681,720610.0,1.87,0.004806462362167,0.0048274994647433,19.2657047654048,69357.0,19.2369720615412,27.35,False
2021 GN1,       (2021 GN1),2024-04-01 18:43,0.0579156310783801,8664055.0,22.54,0.0373018197719143,0.103503692455533,14.0195548303401,50470.0,14.0162728711445,26.42,False
2024 FL,       (2024 FL),2024-04-01 21:38,0.0529191523982141,7916593.0,20.59,0.0525251198666773,0.0533131716436557,6.6816903834764,24054.0,6.6741506111324,26.28,False
2024 FJ,       (2024 FJ),2024-04-01 22:43,0.0736380660702624,11016098.0,28.66,0.0735683971427766,0.0737077348377611,7.72711170196698,27818.0,7.72242762045356,25.17,False
2024 ED1,       (2024 ED1),2024-04-02 01:35,0.098178058787942,14687229.0,38.21,0.0981645593204492,0.0981915582492291,5.61525926179109,20215.0,5.61042405419038,23.8,False
2024 GD3,       (2024 GD3),2024-04-02 07:50,0.0157801914946575,2360683.0,6.14,0.015482145894243,0.0160782102463889,12.009485046317,43234.0,11.9954171181172,26.09,False
2024 GS2,       (2024 GS2),2024-04-02 12:21,0.0929549146072639,13905857.0,36.18,0.0925301079441697,0.0933797193426154,10.7803665687332,38809.0,10.7777073133915,23.86,False
